movieId_Old,title,genres,release_year,description,directors,country,duration,image,video_id,subscription_required,tags,check,url,movieId
170,Hackers,"Action, Adventure, Crime, Thriller",1995,"A young boy is arrested by the U.S. Secret Service for writing a computer virus and is banned from using a computer until his 18th birthday. Years later, he and his new-found friends discover a plot to unleash a dangerous computer virus, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",Iain Softley,United States,105,movie_images/Movie150 Hackers.jpg,piI9vJ9-UZ0,1,tv series,TRUE,https://www.youtube.com/watch?v=piI9vJ9-UZ0,145
171,Jeffrey,"Comedy, Drama",1995,"Jeffrey, a young gay man in New York, decides that sex is too much and decides to become celibate. He immediately meets the man of his dreams and must decide whether or not love is worth the danger of a boyfriend dying.",Christopher Ashley,United States,92,movie_images/Movie151 Jeffrey.jpg,HX-BHKnj0X0,0,tv series,TRUE,https://www.youtube.com/watch?v=HX-BHKnj0X0,146
172,Johnny Mnemonic,"Action, Sci-Fi, Thriller",1995,"In 2021, the whole world is connected by the gigantic Internet, and almost a half of the population is suffering from the Nerve Attenuation Syndrome (NAS).Johnny with an implanted memory chip in his brain was ordered to transport the over loaded information from Beijing to Newark. While Pharmakom Industries supported by Yakuza tries to capture him to get the information back, the Low-tech group led by J-Bone tries to break the missing code to download the cure of NAS which Johnny carries.",Robert Longo,"Canada, United States",103,movie_images/Movie152 Johnny Mnemonic.jpg,EFJY_BZ55sI,0,most popular,TRUE,https://www.youtube.com/watch?v=EFJY_BZ55sI,147
173,Judge Dredd,"Action, Crime, Sci-Fi",1995,"In the year 2139, the Earth has changed into a virtually uninhabitable place called the Cursed Earth. All of the Earth's population have crowded into the cities across the planet, now known as Mega-Cities. The crimes in these Mega-Cities became so violent and so powerful, that the regular justice system was powerless to contain, then it collapsed completely. However, a new justice system came from the ashes, there were three justice systems in one (police, jury and executioner), they were called Judges. In Mega-City One (formerly, New York City), there was a Judge, named Joseph Dredd, who was the toughest and most stringent Judge in history. One day, he was charged with murder, and was tried and sentenced to life in prison because of it.",Danny Cannon,"United States, Netherlands, United Kingdom",96,movie_images/Movie153 Judge Dredd.jpg,Y9zBb3Q2Kso,1,tv series,TRUE,https://www.youtube.com/watch?v=Y9zBb3Q2Kso,148
174,Jury Duty,Comedy,1995,"When jobless Tommy Collins discovers that sequestered jurors earn free room and board as well as $5-a-day, he gets himself assigned to a jury in a murder trial. Once there, he does everything he can to prolong the trial and deliberations and make the sequestration more comfortable for himself.",John Fortenberry,United States,88,movie_images/Movie154 Jury Duty.jpg,MMhLNJ2Tf9U,0,most popular,TRUE,https://www.youtube.com/watch?v=MMhLNJ2Tf9U,149
175,Kids,Drama,1995,"Summer, New York City, 1995. With his entire existence pivoting around drugs, skateboarding, and his repugnant theory about sex, swaggering 17-year-old layabout Telly lives like there's no tomorrow. Now, a wide-eyed 12-year-old virgin has agreed to have sex with him. But the smooth-talking Casanova is unaware that, in the hunt for the next victim, sex is a weapon. And then, an unsuspecting former lover accidentally discovers she is HIV positive. As the hapless teenager embarks on a pointless, 24-hour mission to track down the pubescent hedonist before another naïve pre-teen virgin falls prey to his unsettling sexual appetite, questions arise. What do girls see in Telly? Is this desperate quest to stop the shameless liar a case of too little, too late?",Larry Clark,United States,91,movie_images/Movie155 Kids.jpg,U9a5tZSKDOU,0,most popular,TRUE,https://www.youtube.com/watch?v=U9a5tZSKDOU,150
176,Living in Oblivion,Comedy,1995,,Tom DiCillo,United States,90,movie_images/Movie156 Living in Oblivion.jpg,EQgqgY5MHac,0,most popular,TRUE,https://www.youtube.com/watch?v=EQgqgY5MHac,151
177,Lord of Illusions,Horror,1995,"During a routine case in L.A., NY private investigator Harry D'Amour stumbles over members of a fanatic cult, who are waiting for the resurrection of their leader Nix. 13 years ago, Nix was gunned down by his best trainee Swann. In the meantime Swann is advanced to a popular illusionist like David Copperfield and is married to the charming Dorothea. She hires D'Amour to protect Swann against the evil cult members. A short time later Swann is killed by one of his own tricks and the occurrences are turning over, and it crackles between Dorothea and D'Amour.",Clive Barker,"United States, United Kingdom",109,movie_images/Movie157 Lord of Illusions.jpg,lN1RToUAOQg,1,most popular,TRUE,https://www.youtube.com/watch?v=lN1RToUAOQg,152
178,Love & Human Remains,"Comedy, Drama",1993,"Set in a dreary urban landscape of Edmonton, LOVE AND HUMAN REMAINS is a dark comedy about a group of twentysomethings looking for love and meaning in the '90s. The film focuses on roommates David, a gay waiter who has has given up on his acting career, and Candy, a book reviewer who is also David's ex-lover. David and Candy's lives are entangled with those of David's friends (a busboy, a psychic dominatrix, and a misogynistic civil-servant) and Candy's dates (a male bartender and a lesbian schoolteacher). Meanwhile, a serial killer menaces the concrete and asphalt neighbourhood in which David and Candy live.",Denys Arcand,Canada,100,movie_images/Movie158 Love & Human Remains.jpg,iBtJt6UpCXM,0,most popular,TRUE,https://www.youtube.com/watch?v=iBtJt6UpCXM,153
179,Mad Love,"Drama, Romance",1995,"High-school student Matt Leland lives with his twin brother and sister and his father in a house by the lake. When teenager Casey Roberts moves into the house on the other side of the lake, Matt snoops into her room with his telescope. They meet and soon they fall in love. One day, Matt is taking a test at school and Casey activates the fire alarm to stop the test. She is suspended and her father decides to check her into a psychiatric institution, but Matt breaks her out of it. They travel in Matt's car and have lots of fun until the day Matt discovers that Casey has bipolar disorder with periods of depression and periods of elevated mood. When she tries to commit suicide, Matt realizes that she needs specialized help.",Antonia Bird,United States,93,movie_images/Movie159 Mad Love.jpg,OS4XqN-LaO4,0,new movies,TRUE,https://www.youtube.com/watch?v=OS4XqN-LaO4,154
180,Mallrats,"Comedy, Romance",1995,"Brodie Bruce, a Sega and comic book obsessed college student, and his best friend, TS Quint, are both dumped by their girlfriends on the same day, and to deal with their loss, they both go to the local mall. Along the way, they meet up with some friends, including Willam, a guy who stares at Magic Eye pictures, desprately trying to see the hidden image; Gwen, one of TS's ex-girlfriends; and Jay & Silent Bob, of Clerks fame. Eventually, they decide to try and win back their significant others, and take care of their respective nemesises (TS's girlfriend's father, and a store clerk who hates the two for not having any shopping agenda).",Kevin Smith,United States,94,movie_images/Movie160 Mallrats.jpg,toFqw3d7TlA,0,most popular,TRUE,https://www.youtube.com/watch?v=toFqw3d7TlA,155
181,Mighty Morphin Power Rangers: The Movie,"Action, Children",1995,"Six teenagers Tommy, Kimberly, Adam, Billy, Rocky and Aisha have discovered the power to fight the forces of evil. A giant egg is unearthed in Angel Grove. Lord Zedd and Rita Repulsa investigate the egg, and release the creature inside - Ivan Ooze, whom Zordon had trapped him inside the egg six thousand years ago. Once released, Ooze left to seek revenge on Zordon. And now Zordon in his crystalline deathbed is dying because he has no power, without the power then Zordon of Eltar will never existed. Now the fate of the universe is in their hands. But this time the Power Rangers head for a distant planet to meet up with a bikini-clad warrior babe named Dulcea who imparts ancient wisdom and power. But now that they have their powers back and becomes Power Rangers once more they will now get back to business and defeat Ivan Ooze at all costs.",Bryan Spicer,"United States, Japan, Australia, New Zealand",95,movie_images/Movie161 Mighty Morphin Power Rangers.jpg,Gb5MGWPAiGg,0,new movies,TRUE,https://www.youtube.com/watch?v=Gb5MGWPAiGg,156
183,Mute Witness,"Comedy, Horror, Thriller",1995,"Billy Hughes, a mute make-up artist working on a slasher movie being shot in Moscow, is locked in the studio after hours. While there, she witnesses a brutal murder, and must first escape capture at that time, then keep from being killed before convincing authorities of what she's seen. Plot twists galore follow as Billy tries to stay alive.",Anthony Waller,"United Kingdom, Russia, Germany",95,movie_images/Movie162 Mute Witness.jpg,2Xqca_EJ1eA,0,new movies,TRUE,https://www.youtube.com/watch?v=2Xqca_EJ1eA,157
184,Nadja,Drama,1994,"This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of their father's death. Meanwhile, they are being hunted by Dr. Van Helsing and his hapless nephew. As in all good vampire movies, forces of love are pitted against forces of destruction.",Michael Almereyda,United States,93,movie_images/Movie163 Nadja.jpg,SB2FI3kqVgY,0,new movies,TRUE,https://www.youtube.com/watch?v=SB2FI3kqVgY,158
185,"Net, The","Action, Crime, Thriller",1995,"Angela Bennett is a computer expert. This young and beautiful analyst is never far from a computer and modem. The only activity she has outside of computers is visiting her mother. A friend, whom she's only spoken to over the net and phone, Dale Hessman, sent her a program with a weird glitch for her to de-bug. That night, he left to meet her and was killed in a plane crash. Angela discovers secret information on the disk she has received only hours before she leaves for vacation. Her life then turns into a nightmare, her records are erased from existence and she is given a new identity, one with a police record. She struggles to find out why this has happened and who has it in for her.",Irwin Winkler,United States,114,movie_images/Movie164 The Net.jpg,88l9tjkTBwQ,0,new movies,TRUE,https://www.youtube.com/watch?v=88l9tjkTBwQ,159
